ConceptSetId	codeCategory	Name	conceptId	conceptCode	conceptName	vocabulary
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083492	281541006	Strain of tendon of forearm, wrist, hand	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083493	281545002	Rupture of tendon of head and neck	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083494	281546001	Rupture of tendon of trunk	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083495	281555003	Traumatic division of extensor tendon of toe	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083505	281602002	Avulsion of ligament with bony fragment	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083550	239723003	Deficiency of ligaments of knee joint	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083551	239724009	Deficiency of anterior cruciate ligament	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083552	239728007	Deficiency of medial collateral ligament of knee	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083774	24738006	Osteomyelitis of petrous bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083802	281843000	Fracture of tibial spine	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083817	281909008	Fracture dislocation of lumbosacral junction	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083818	281915008	Fracture of pedicle of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083819	281918005	Fracture of spinous process of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083820	281922000	Wedge fracture of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083821	281928001	Fracture of spinous process of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083822	281933002	Crush fracture of lumbar vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083823	281935009	Fracture of pedicle of lumbar vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083824	281937001	Fracture of lamina of lumbar vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4083887	18484008	Subacute interstitial myocarditis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084088	245867000	Acquired spondylolysis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084273	281372009	Lumbarized first sacral vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084287	281433009	Infection of cartilage graft	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084292	281453008	Infected wire	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084293	281462005	Bending of screw	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084294	281465007	Traction apophysitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084432	281526006	Fracture of the medial humeral epicondyle	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084433	281532001	Fracture of posterior malleolus	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084434	281549008	Rupture of tendon of lower limb	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084435	281552000	Traumatic division of tendon of trunk	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084586	282439006	Tear of pancreas	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084643	24203005	Extreme insulin resistance with acanthosis nigricans, hirsutism AND abnormal insulin receptors	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084689	18354001	Chronic induration of lung	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084782	281371002	Inflammatory discitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084803	24212007	Closed fracture of intermediate cuneiform bone of foot	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084923	281434003	Failure of cartilage graft	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084929	281455001	Prominence of wire	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084930	281457009	Breakage of bone fixation device	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084931	281458004	Breakage of wire	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084932	281459007	Bending of spinal fixation device	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084933	281461003	Bending of intramedullary nail	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084934	281466008	Disorder of fracture healing	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084935	281469001	Shortened malunion of fracture	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084955	240629003	Malarial shock lung	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4084960	240681003	Yaws osteitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085076	281702006	Tibial adamantinoma	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085246	281907005	Fracture dislocation of thoracolumbar junction	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085247	281908000	Fracture dislocation of cervicothoracic junction	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085248	281910003	Fracture of odontoid process	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085249	281911004	Teardrop fracture of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085250	281912006	Wedge fracture of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085251	281917000	Fracture of lamina of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085253	24302002	Pneumococcal pleurisy with effusion	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085376	281921007	Teardrop fracture of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085377	281923005	Crush fracture of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085404	282025003	Labial cyst	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085543	281515000	Transscaphoid-capitate-hamate-triquetral-perilunate fracture dislocation	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085544	281517008	Transstyloid-scaphoid-perilunate fracture dislocation	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085545	281518003	Volar transscaphoid-lunate fracture dislocation	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085546	281519006	Fracture subluxation of joint of upper limb	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085549	281524009	Injury to triangular fibrocartilage of wrist joint	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085550	281525005	Fracture of the lateral humeral epicondyle	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085551	281533006	Fracture of head of fibula	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085552	281535004	Fracture of lateral malleolus	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085553	281537007	Strain of tendon of head and neck	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085554	281539005	Strain of tendon of upper limb	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085555	281542004	Strain of tendon of lower limb	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085556	281543009	Strain of tendon of medial thigh muscle	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085557	281547005	Rupture of tendon of upper limb	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085890	281913001	Crush fracture of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085891	281916009	Fracture of transverse process of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085892	281920008	Three column fracture of cervical vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085893	281924004	Burst fracture of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085894	281925003	Fracture of pedicle of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085895	281926002	Fracture of transverse process of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085896	281927006	Fracture of lamina of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085897	281929009	Two column fracture of thoracic vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4085898	281932007	Wedge fracture of lumbar vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4086020	281934008	Burst fracture of lumbar vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4086021	281940001	Two column fracture of lumbar vertebra	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4086192	283014003	Hyperplasia of mandibular condyle	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4086752	24386002	Overdevelopment of nasal bones	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4087293	186263000	Tuberculous chorioretinitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4087489	248315005	Lipoatrophy	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4087686	280159008	Osteogenesis imperfecta, type IV A	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4087754	1869002	Rupture of sphincter of pupil	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088042	24407009	Suppurative pancreatitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088051	24424003	Closed fracture of phalanx of finger	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088081	186232004	Tuberculosis of other specified bones	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088099	247037009	Iris cyst	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088101	247041008	Incomplete posterior synechiae	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088104	247048002	Ciliary body cyst	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088447	248996001	Transversely contracted pelvis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4088625	280483007	Parametritis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089135	251331003	Alveolar periostitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089512	18724009	Closed fracture of second metatarsal bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089665	187801002	Malignant tumor of peritoneum and retroperitoneum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089667	187811009	Malignant neoplasm of mesorectum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089671	187834000	Malignant tumor of Eustachian tube	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089750	187847005	Malignant neoplasm of laryngeal cartilage NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089761	187903000	Malignant neoplasm of malar bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089762	187925006	Malignant neoplasm of costal cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089763	187928008	Malignant neoplasm of rib, sternum and clavicle NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089764	187937008	Malignant neoplasm of carpal bone - scaphoid	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089765	187940008	Malignant neoplasm of carpal bone - pisiform	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089766	187941007	Malignant neoplasm of carpal bone - trapezium	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089767	187942000	Malignant neoplasm of carpal bone - trapezoid	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089768	187947006	Malignant neoplasm of third metacarpal bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089769	187952001	Malignant neoplasm of pelvic bones, sacrum and coccyx	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089770	187958002	Malignant neoplasm of pelvis, sacrum or coccyx NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089771	187970003	Malignant neoplasm of lateral cuneiform	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4089772	187979002	Malignant neoplasm of short bones of leg NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4090114	187194004	Toxoplasmosis chorioretinitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4090539	186200004	Tuberculous pleurisy, confirmed bacteriologically and histologically	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4090546	186270000	Tuberculous Addison's disease	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4090589	247541001	Partial loss of hair	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4090690	18637002	Megaloblastic anemia of premature infant	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4090976	252246005	Pseudoxanthoma elasticum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4091092	279309008	Osteogenesis imperfecta, type IV B	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4091161	186186000	Tuberculous pleurisy NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4091170	186231006	Tuberculosis limb bones - Tuberculous dactylitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4091176	186257009	Erythema nodosum with tuberculosis NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4091179	186266008	Tuberculous chronic iridocyclitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4091790	249221003	Labial tear	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092069	187786003	Malignant neoplasm of sphincter of Oddi	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092072	187791002	Malignant tumor of body of pancreas	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092073	187796007	Malignant neoplasm of other specified sites of pancreas	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092074	187798008	Malignant neoplasm of ectopic pancreatic tissue	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092075	187799000	Malignant neoplasm of specified site of pancreas NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092076	187800001	Malignant neoplasm of pancreas NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092077	187808008	Malignant neoplasm of specified parts of peritoneum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092078	187809000	Malignant neoplasm of mesocolon	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092079	187810005	Malignant neoplasm of mesocecum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092080	187814001	Malignant neoplasm of the pouch of Douglas	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092213	187843009	Malignant neoplasm of arytenoid cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092214	187845002	Malignant neoplasm of cuneiform cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092219	187879001	Malignant neoplasm of other specified pleura	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092223	187906008	Malignant neoplasm of orbital bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092224	187919007	Malignant neoplasm of vertebral column NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092226	187938003	Malignant neoplasm of carpal bone - lunate	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092227	187943005	Malignant neoplasm of carpal bone - capitate	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092228	187945003	Malignant neoplasm of first metacarpal bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092229	187946002	Malignant neoplasm of second metacarpal bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092230	187951008	Malignant neoplasm of hand bones NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092232	187976009	Malignant neoplasm of fourth metatarsal bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092233	187978005	Malignant neoplasm of phalanges of foot	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092236	187992004	Malignant neoplasm of connective and soft tissue of shoulder	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092251	24787008	Congenital absence of broad ligament	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092546	249681008	Deformity of shaft of clavicle	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092549	249700004	Angulation of rib	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4092893	24962009	Anemia due to vitamin E deficiency	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093055	249799005	Angulation of bone in foot	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093273	25803005	Pancreatic fistula	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093368	249684000	Hooked clavicle	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093414	2585002	Pneumococcal pleurisy	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093485	187137009	Echinococcus granulosus infection of bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093488	187145004	Pancreatic echinococcosis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093502	249701000	Bowing of rib	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093505	249704008	Flared ribs	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093525	249798002	Bowing of foot bone	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093759	25942009	Fibrosis of pancreas	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093784	188880000	Benign neoplasm of arytenoid cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093785	188881001	Benign neoplasm of corniculate cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093790	188932004	Benign neoplasm of body of sternum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093791	188934003	Benign neoplasm of costal cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093792	188942002	Benign neoplasm of scapula or long bones of upper limb NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093793	188951005	Benign neoplasm of hamate	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093794	188952003	Benign neoplasm of metacarpal	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093795	188954002	Benign neoplasm of hand bone NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093796	188962005	Benign neoplasm of pelvic bone, sacrum or coccyx NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093797	188972008	Benign neoplasm of medial cuneiform	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093798	188976006	Benign neoplasm of navicular	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093799	188985006	Lipoma of cheek	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093814	24814002	Potter's facies	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093942	189124001	Benign neoplasm of fallopian tube or uterine ligament NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093958	189255002	Carcinoma in situ of arytenoid cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4093963	189272009	Carcinoma in situ of tympanic antrum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094059	26051005	Osteitis of thigh	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094080	25994006	Bone island	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094081	26010008	Legal termination of pregnancy with pelvic peritonitis	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094087	2606006	Furuncle of perineum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094104	189397006	Neoplasm of uncertain behavior of sphincter of Oddi	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094105	189402005	Neoplasm of uncertain behaviour of retroperitoneum or peritoneum NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094108	189412003	Neoplasm of uncertain behavior of cricoid cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094109	189416000	Neoplasm of uncertain behavior of cuneiform cartilage	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094111	189433007	Neoplasm of uncertain behavior of tympanic antrum	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094112	189435000	Neoplasm of uncertain behavior of mastoid air cells	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094320	287088008	Fracture of pelvis NOS	SNOMED
0	dx.autoinflammatoryAutoimmune	Auto-inflammatory + Autoimmune (SNOMED)	4094322	287093006	Dislocated knee with medial meniscus tear	SNOMED
